ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
951,2021/2/27,30.4,1605,14.54,492.8,24.107,120.44,4.63,91017,17.2,AUO PM060MW3 320W
952,2021/2/27,30.4,809,14.54,246.4,24.107,120.44,4.63,181492,17.2,AUO PM060MW3 320W
953,2021/2/27,27.9,368,14.54,99.2,24.08,120.5,1.76,364067,17.8,AUO PM060MW3 320W
954,2021/2/28,,811,6.49,498.6,25.03,121.08,-95,1803,15.7,MM60-6RT-300
955,2021/2/28,,477,6.49,283.2,24.98,121.03,-31,1803,15.9,SEC-6M-60A-295
956,2021/2/28,,766,5.99,499.8,25.11,121.26,22,1664,16.3,MM60-6RT-300
957,2021/2/28,,616,5.99,438.3,25.11,121.26,-160,1664,16.3,MM60-6RT-300
958,2021/2/28,30.4,2273,19.36,492.8,24.107,120.44,4.63,130788,18.1,AUO PM060MW3 320W
959,2021/2/28,30.4,1144,19.36,246.4,24.107,120.44,4.63,261583,18.1,AUO PM060MW3 320W
960,2021/2/28,35,459,19.36,99.2,24.08,120.5,1.76,523150,19.1,AUO PM060MW3 320W
961,2021/3/1,,1599,15.29,498.6,25.03,121.08,-95,4247,19.4,MM60-6RT-300
962,2021/3/1,,972,15.29,283.2,24.98,121.03,-31,4247,19.7,SEC-6M-60A-295
963,2021/3/1,,1656,14.7,499.8,25.11,121.26,22,4083,20,MM60-6RT-300
964,2021/3/1,,1371,14.7,438.3,25.11,121.26,-160,4083,20,MM60-6RT-300
965,2021/3/1,41.4,2119,18.89,492.8,24.107,120.44,4.63,126004,21.4,AUO PM060MW3 320W
966,2021/3/1,41.4,1068,18.89,246.4,24.107,120.44,4.63,252008,21.4,AUO PM060MW3 320W
967,2021/3/1,44,434,18.89,99.2,24.08,120.5,1.76,504017,22.3,AUO PM060MW3 320W
968,2021/3/2,,274,4.51,283.2,24.98,121.03,-31,1253,14.4,SEC-6M-60A-295
969,2021/3/2,,407,4.51,498.6,25.03,121.08,-95,1253,14.5,MM60-6RT-300
970,2021/3/2,,333,2.34,499.8,25.11,121.26,22,650,15,MM60-6RT-300
971,2021/3/2,,262,2.34,438.3,25.11,121.26,-160,650,15,MM60-6RT-300
972,2021/3/2,27.3,2156,17.36,492.8,24.107,120.44,4.63,123650,17.8,AUO PM060MW3 320W
973,2021/3/2,27.3,1092,17.36,246.4,24.107,120.44,4.63,247300,17.8,AUO PM060MW3 320W
974,2021/3/2,25.5,451,17.36,99.2,24.08,120.5,1.76,494600,18.5,AUO PM060MW3 320W
975,2021/3/3,,750,5.31,498.6,25.03,121.08,-95,1475,16.5,MM60-6RT-300
976,2021/3/3,,415,5.31,283.2,24.98,121.03,-31,1475,16.5,SEC-6M-60A-295
977,2021/3/3,20.9,794,5.76,492.8,24.107,120.44,4.63,44063,17,AUO PM060MW3 320W
978,2021/3/3,20.9,401,5.76,246.4,24.107,120.44,4.63,88150,17,AUO PM060MW3 320W
979,2021/3/3,,684,4.42,499.8,25.11,121.26,22,1228,17.2,MM60-6RT-300
980,2021/3/3,,555,4.42,438.3,25.11,121.26,-160,1228,17.2,MM60-6RT-300
981,2021/3/3,22.9,167,5.76,99.2,24.08,120.5,1.76,176250,17.4,AUO PM060MW3 320W
982,2021/3/4,,600,5.52,498.6,25.03,121.08,-95,1533,15.6,MM60-6RT-300
983,2021/3/4,,384,5.52,283.2,24.98,121.03,-31,1533,15.9,SEC-6M-60A-295
984,2021/3/4,,639,6.07,499.8,25.11,121.26,22,1686,16.6,MM60-6RT-300
985,2021/3/4,,517,6.07,438.3,25.11,121.26,-160,1686,16.6,MM60-6RT-300
986,2021/3/4,44.9,1252,13.79,492.8,24.107,120.44,4.63,62004,18.3,AUO PM060MW3 320W
987,2021/3/4,44.9,630,13.79,246.4,24.107,120.44,4.63,125592,18.3,AUO PM060MW3 320W
988,2021/3/4,47.3,293,13.79,99.2,24.08,120.5,1.76,248017,19.3,AUO PM060MW3 320W
989,2021/3/5,,1302,11.01,498.6,25.03,121.08,-95,3058,18.7,MM60-6RT-300
990,2021/3/5,34.8,1697,13.41,492.8,24.107,120.44,4.63,92646,19.2,AUO PM060MW3 320W
991,2021/3/5,34.8,854,13.41,246.4,24.107,120.44,4.63,185292,19.2,AUO PM060MW3 320W
992,2021/3/5,,741,11.01,283.2,24.98,121.03,-31,3058,19.2,SEC-6M-60A-295
993,2021/3/5,35.6,316,13.41,99.2,24.08,120.5,1.76,370583,20.6,AUO PM060MW3 320W
994,2021/3/5,,1466,13.09,499.8,25.11,121.26,22,3636,20.6,MM60-6RT-300
995,2021/3/5,,1216,13.09,438.3,25.11,121.26,-160,3636,20.6,MM60-6RT-300
996,2021/3/6,,172,2.01,283.2,24.98,121.03,-31,558,15.9,SEC-6M-60A-295
997,2021/3/6,,295,2.01,498.6,25.03,121.08,-95,558,16.1,MM60-6RT-300
998,2021/3/6,,326,2.15,499.8,25.11,121.26,22,597,16.9,MM60-6RT-300
999,2021/3/6,,265,2.15,438.3,25.11,121.26,-160,597,16.9,MM60-6RT-300
1000,2021/3/6,27.5,1708,16.23,492.8,24.107,120.44,4.63,95679,18.7,AUO PM060MW3 320W
1001,2021/3/6,27.5,861,16.23,246.4,24.107,120.44,4.63,191475,18.7,AUO PM060MW3 320W
1002,2021/3/6,52,368,16.23,99.2,24.08,120.5,1.76,382717,19.9,AUO PM060MW3 320W
1003,2021/3/7,,138,2.08,283.2,24.98,121.03,-31,578,15,SEC-6M-60A-295
1004,2021/3/7,,255,2.08,498.6,25.03,121.08,-95,578,15.2,MM60-6RT-300
1005,2021/3/7,,285,1.52,499.8,25.11,121.26,22,422,16.3,MM60-6RT-300
1006,2021/3/7,,231,1.52,438.3,25.11,121.26,-160,422,16.3,MM60-6RT-300
1007,2021/3/7,30.3,2829,13.59,492.8,24.107,120.44,4.63,4,17.1,AUO PM060MW3 320W
1008,2021/3/7,30.3,109,13.59,246.4,24.107,120.44,4.63,8,17.1,AUO PM060MW3 320W
1009,2021/3/7,37.1,736,13.59,99.2,24.08,120.5,1.76,17,17.5,AUO PM060MW3 320W
1010,2021/3/8,,720,6.29,498.6,25.03,121.08,-95,1747,16.7,MM60-6RT-300
1011,2021/3/8,,469,6.29,283.2,24.98,121.03,-31,1747,16.7,SEC-6M-60A-295
1012,2021/3/8,,515,3.24,499.8,25.11,121.26,22,900,17.4,MM60-6RT-300
1013,2021/3/8,,416,3.24,438.3,25.11,121.26,-160,900,17.4,MM60-6RT-300
1014,2021/3/8,30.3,1313,18.84,246.4,24.107,120.44,4.63,8,18,AUO PM060MW3 320W
1015,2021/3/9,,1365,11.84,498.6,25.03,121.08,-95,3289,17.1,MM60-6RT-300
1016,2021/3/9,,847,11.84,283.2,24.98,121.03,-31,3289,17.5,SEC-6M-60A-295
1017,2021/3/9,30.3,1868,18.83,492.8,24.107,120.44,4.63,104192,18.1,AUO PM060MW3 320W
1018,2021/3/9,30.3,940,18.83,246.4,24.107,120.44,4.63,208392,18.1,AUO PM060MW3 320W
1019,2021/3/9,,1207,8.96,499.8,25.11,121.26,22,2489,18.5,MM60-6RT-300
1020,2021/3/9,,1004,8.96,438.3,25.11,121.26,-160,2489,18.5,MM60-6RT-300
1021,2021/3/9,37.1,409,18.83,99.2,24.08,120.5,1.76,416767,18.9,AUO PM060MW3 320W
1022,2021/3/10,,1999,20.21,498.6,25.03,121.08,-95,5614,18.4,MM60-6RT-300
1023,2021/3/10,32.2,2611,20.33,492.8,24.107,120.44,4.63,236067,19,AUO PM060MW3 320W
1024,2021/3/10,32.2,1311,20.33,246.4,24.107,120.44,4.63,472142,19,AUO PM060MW3 320W
1025,2021/3/10,,1275,20.21,283.2,24.98,121.03,-31,5614,19,SEC-6M-60A-295
1026,2021/3/10,,1661,18.78,499.8,25.11,121.26,22,5217,19.6,MM60-6RT-300
1027,2021/3/10,,1390,18.78,438.3,25.11,121.26,-160,5217,19.6,MM60-6RT-300
1028,2021/3/10,33.5,540,20.33,99.2,24.08,120.5,1.76,944267,19.8,AUO PM060MW3 320W
1029,2021/3/11,,1673,15.69,498.6,25.03,121.08,-95,4358,17.2,MM60-6RT-300
1030,2021/3/11,,1001,15.69,283.2,24.98,121.03,-31,4358,17.6,SEC-6M-60A-295
1031,2021/3/11,33.1,2265,20.07,492.8,24.107,120.44,4.63,126804,18.1,AUO PM060MW3 320W
1032,2021/3/11,33.1,1140,20.07,246.4,24.107,120.44,4.63,253608,18.1,AUO PM060MW3 320W
1033,2021/3/11,,2057,18.37,499.8,25.11,121.26,22,5103,19.2,MM60-6RT-300
1034,2021/3/11,,1784,18.37,438.3,25.11,121.26,-160,5103,19.2,MM60-6RT-300
1035,2021/3/11,36.9,487,20.07,99.2,24.08,120.5,1.76,507217,19.7,AUO PM060MW3 320W
1036,2021/3/12,,1597,17.28,498.6,25.03,121.08,-95,4800,18.1,MM60-6RT-300
1037,2021/3/12,,1491,14.9,499.8,25.11,121.26,22,4139,18.8,MM60-6RT-300
1038,2021/3/12,,1226,14.9,438.3,25.11,121.26,-160,4139,18.8,MM60-6RT-300
1039,2021/3/12,,1058,17.28,283.2,24.98,121.03,-31,4800,18.9,SEC-6M-60A-295
1040,2021/3/12,35,2418,21.24,492.8,24.107,120.44,4.63,68538,19.3,AUO PM060MW3 320W
1041,2021/3/12,35,1213,21.24,246.4,24.107,120.44,4.63,137075,19.3,AUO PM060MW3 320W
1042,2021/3/12,37.8,503,21.24,99.2,24.08,120.5,1.76,274150,21.2,AUO PM060MW3 320W
1043,2021/3/13,,2252,20.57,498.6,25.03,121.08,-95,5714,17.7,MM60-6RT-300
1044,2021/3/13,,1295,20.57,283.2,24.98,121.03,-31,5714,18.2,SEC-6M-60A-295
1045,2021/3/13,31.7,2415,20.09,492.8,24.107,120.44,4.63,71475,18.7,AUO PM060MW3 320W
1046,2021/3/13,31.7,1211,20.09,246.4,24.107,120.44,4.63,142950,18.7,AUO PM060MW3 320W
1047,2021/3/13,,2234,20.01,499.8,25.11,121.26,22,5558,18.9,MM60-6RT-300
1048,2021/3/13,,1915,20.01,438.3,25.11,121.26,-160,5558,18.9,MM60-6RT-300
1049,2021/3/13,34.3,485,20.09,99.2,24.08,120.5,1.76,285900,19.6,AUO PM060MW3 320W
1050,2021/3/14,,2492,23.58,498.6,25.03,121.08,-95,6550,18.6,MM60-6RT-300
1051,2021/3/14,32.1,2723,22.88,492.8,24.107,120.44,4.63,77013,19.1,AUO PM060MW3 320W
1052,2021/3/14,32.1,1369,22.88,246.4,24.107,120.44,4.63,154025,19.1,AUO PM060MW3 320W
1053,2021/3/14,,1451,23.58,283.2,24.98,121.03,-31,6550,19.6,SEC-6M-60A-295
1054,2021/3/14,39,543,22.88,99.2,24.08,120.5,1.76,308050,19.9,AUO PM060MW3 320W
1055,2021/3/14,,2502,22.18,499.8,25.11,121.26,22,6161,20.7,MM60-6RT-300
1056,2021/3/14,,2132,22.18,438.3,25.11,121.26,-160,6161,20.7,MM60-6RT-300
1057,2021/3/15,,2348,22.44,498.6,25.03,121.08,-95,6233,18,MM60-6RT-300
1058,2021/3/15,,1372,22.44,283.2,24.98,121.03,-31,6233,18.4,SEC-6M-60A-295
1059,2021/3/15,43.3,2521,21.16,492.8,24.107,120.44,4.63,86188,19.1,AUO PM060MW3 320W
1060,2021/3/15,43.3,1268,21.16,246.4,24.107,120.44,4.63,172375,19.1,AUO PM060MW3 320W
1061,2021/3/15,,2355,21.04,499.8,25.11,121.26,22,5844,20.1,MM60-6RT-300
1062,2021/3/15,,2030,21.04,438.3,25.11,121.26,-160,5844,20.1,MM60-6RT-300
1063,2021/3/15,48.2,511,21.16,99.2,24.08,120.5,1.76,344750,20.4,AUO PM060MW3 320W
1064,2021/3/16,,2386,23.76,498.6,25.03,121.08,-95,6600,20.8,MM60-6RT-300
1065,2021/3/16,,2466,22.49,499.8,25.11,121.26,22,6247,21.1,MM60-6RT-300
1066,2021/3/16,,2107,22.49,438.3,25.11,121.26,-160,6247,21.1,MM60-6RT-300
1067,2021/3/16,,1389,23.76,283.2,24.98,121.03,-31,6600,21.1,SEC-6M-60A-295
1068,2021/3/16,40.9,2700,23.54,492.8,24.107,120.44,4.63,159958,22.2,AUO PM060MW3 320W
1069,2021/3/16,40.9,1355,23.54,246.4,24.107,120.44,4.63,319917,22.2,AUO PM060MW3 320W
1070,2021/3/16,45.5,536,23.54,99.2,24.08,120.5,1.76,639833,23.5,AUO PM060MW3 320W
1071,2021/3/17,,667,6.09,498.6,25.03,121.08,-95,1692,17.8,MM60-6RT-300
1072,2021/3/17,,465,6.09,283.2,24.98,121.03,-31,1692,18.3,SEC-6M-60A-295
1073,2021/3/17,,732,6.17,499.8,25.11,121.26,22,1714,18.5,MM60-6RT-300
1074,2021/3/17,,592,6.17,438.3,25.11,121.26,-160,1714,18.5,MM60-6RT-300
1075,2021/3/17,33.6,2018,21.06,492.8,24.107,120.44,4.63,91588,20.3,AUO PM060MW3 320W
1076,2021/3/17,33.6,1016,21.06,246.4,24.107,120.44,4.63,183175,20.3,AUO PM060MW3 320W
1077,2021/3/17,37.7,490,21.06,99.2,24.08,120.5,1.76,366350,22.1,AUO PM060MW3 320W
1078,2021/3/18,,720,7.02,498.6,25.03,121.08,-95,1950,17.2,MM60-6RT-300
1079,2021/3/18,,535,7.02,283.2,24.98,121.03,-31,1950,17.8,SEC-6M-60A-295
1080,2021/3/18,,937,7.29,499.8,25.11,121.26,22,2025,18.1,MM60-6RT-300
1081,2021/3/18,,729,7.29,438.3,25.11,121.26,-160,2025,18.1,MM60-6RT-300
1082,2021/3/19,,1431,11.64,498.6,25.03,121.08,-95,3233,18.9,MM60-6RT-300
1083,2021/3/19,,865,11.64,283.2,24.98,121.03,-31,3233,19.5,SEC-6M-60A-295
1084,2021/3/19,,1408,12.63,499.8,25.11,121.26,22,3508,20.3,MM60-6RT-300
1085,2021/3/19,,1087,12.63,438.3,25.11,121.26,-160,3508,20.3,MM60-6RT-300
1086,2021/3/20,,1634,14.3,498.6,25.03,121.08,-95,3972,18.3,MM60-6RT-300
1087,2021/3/20,,949,14.3,283.2,24.98,121.03,-31,3972,18.9,SEC-6M-60A-295
1088,2021/3/20,,1655,14.09,499.8,25.11,121.26,22,3914,19.4,MM60-6RT-300
1089,2021/3/20,,1289,14.09,438.3,25.11,121.26,-160,3914,19.4,MM60-6RT-300
1090,2021/3/20,41.2,1962,19.08,492.8,24.107,120.44,4.63,110233,21.7,AUO PM060MW3 320W
1091,2021/3/20,41.2,991,19.08,246.4,24.107,120.44,4.63,220467,21.7,AUO PM060MW3 320W
1092,2021/3/20,48.4,438,19.08,99.2,24.08,120.5,1.76,440933,23.2,AUO PM060MW3 320W
1093,2021/3/21,,249,3.48,283.2,24.98,121.03,-31,967,14.9,SEC-6M-60A-295
1094,2021/3/21,,364,3.48,498.6,25.03,121.08,-95,967,15,MM60-6RT-300
1095,2021/3/21,,249,2.04,499.8,25.11,121.26,22,567,15.4,MM60-6RT-300
1096,2021/3/21,,183,2.04,438.3,25.11,121.26,-160,567,15.4,MM60-6RT-300
1097,2021/3/21,29.9,2139,18.86,492.8,24.107,120.44,4.63,122933,18,AUO PM060MW3 320W
1098,2021/3/21,29.9,1074,18.86,246.4,24.107,120.44,4.63,245867,18,AUO PM060MW3 320W
1099,2021/3/21,30.2,454,18.86,99.2,24.08,120.5,1.76,491733,18.6,AUO PM060MW3 320W
1100,2021/3/22,,81,1.02,283.2,24.98,121.03,-31,283,12,SEC-6M-60A-295
1101,2021/3/22,,111,1.02,498.6,25.03,121.08,-95,283,12.6,MM60-6RT-300
1102,2021/3/22,,107,0.68,499.8,25.11,121.26,22,189,12.7,MM60-6RT-300
1103,2021/3/22,,77,0.68,438.3,25.11,121.26,-160,189,12.7,MM60-6RT-300
1104,2021/3/22,15.6,358,3.11,492.8,24.107,120.44,4.63,16967,14.2,AUO PM060MW3 320W
1105,2021/3/22,15.6,181,3.11,246.4,24.107,120.44,4.63,33925,14.2,AUO PM060MW3 320W
1106,2021/3/22,16.4,80,3.11,99.2,24.08,120.5,1.76,67867,14.5,AUO PM060MW3 320W
1107,2021/3/23,,219,2.7,283.2,24.98,121.03,-31,750,15.7,SEC-6M-60A-295
1108,2021/3/23,,355,2.7,498.6,25.03,121.08,-95,750,16.1,MM60-6RT-300
1109,2021/3/23,28.4,907,8.88,492.8,24.107,120.44,4.63,46700,17.1,AUO PM060MW3 320W
1110,2021/3/23,28.4,456,8.88,246.4,24.107,120.44,4.63,93400,17.1,AUO PM060MW3 320W
1111,2021/3/23,,355,2.75,499.8,25.11,121.26,22,764,17.4,MM60-6RT-300
1112,2021/3/23,,255,2.75,438.3,25.11,121.26,-160,764,17.4,MM60-6RT-300
1113,2021/3/23,30,210,8.88,99.2,24.08,120.5,1.76,186800,17.6,AUO PM060MW3 320W
1114,2021/3/24,,465,5.48,283.2,24.98,121.03,-31,1522,15.1,SEC-6M-60A-295
1115,2021/3/24,,846,4.32,499.8,25.11,121.26,22,1200,15.3,MM60-6RT-300
1116,2021/3/24,,677,4.32,438.3,25.11,121.26,-160,1200,15.3,MM60-6RT-300
1117,2021/3/24,,856,5.48,498.6,25.03,121.08,-95,1522,15.4,MM60-6RT-300
1118,2021/3/24,18.8,671,5.06,492.8,24.107,120.44,4.63,74771,17.8,AUO PM060MW3 320W
1119,2021/3/24,18.8,339,5.06,246.4,24.107,120.44,4.63,157417,17.8,AUO PM060MW3 320W
1120,2021/3/24,20.3,136,5.06,99.2,24.08,120.5,1.76,299083,17.8,AUO PM060MW3 320W
1121,2021/3/25,,752,16.65,499.8,25.11,121.26,22,4625,15.5,MM60-6RT-300
1122,2021/3/25,,608,16.65,438.3,25.11,121.26,-160,4625,15.5,MM60-6RT-300
1123,2021/3/25,,1222,16.26,498.6,25.03,121.08,-95,4517,15.8,MM60-6RT-300
1124,2021/3/25,,863,16.26,283.2,24.98,121.03,-31,4517,16.4,SEC-6M-60A-295
1125,2021/3/25,33.5,3025,25.37,492.8,24.107,120.44,4.63,166646,18.6,AUO PM060MW3 320W
1126,2021/3/25,33.5,1523,25.37,246.4,24.107,120.44,4.63,333292,18.6,AUO PM060MW3 320W
1127,2021/3/25,32.5,600,25.37,99.2,24.08,120.5,1.76,666583,18.9,AUO PM060MW3 320W
1128,2021/3/26,,1551,19.08,498.6,25.03,121.08,-95,5300,18.3,MM60-6RT-300
1129,2021/3/26,,1690,22.8,499.8,25.11,121.26,22,6333,19.2,MM60-6RT-300
1130,2021/3/26,,1408,22.8,438.3,25.11,121.26,-160,6333,19.2,MM60-6RT-300
1131,2021/3/26,,1111,19.08,283.2,24.98,121.03,-31,5300,19.2,SEC-6M-60A-295
1132,2021/3/26,40.4,2538,21.37,492.8,24.107,120.44,4.63,145867,20,AUO PM060MW3 320W
1133,2021/3/26,40.4,1281,21.37,246.4,24.107,120.44,4.63,286700,20,AUO PM060MW3 320W
1134,2021/3/26,42,501,21.37,99.2,24.08,120.5,1.76,583467,20.9,AUO PM060MW3 320W
1135,2021/3/27,,2326,21.74,498.6,25.03,121.08,-95,6039,20.7,MM60-6RT-300
1136,2021/3/27,,1341,21.74,283.2,24.98,121.03,-31,6039,21.2,SEC-6M-60A-295
1137,2021/3/27,,2413,21.59,499.8,25.11,121.26,22,5997,22.5,MM60-6RT-300
1138,2021/3/27,,2031,21.59,438.3,25.11,121.26,-160,5997,22.5,MM60-6RT-300
1139,2021/3/27,47.7,2516,21.59,492.8,24.107,120.44,4.63,82317,22.8,AUO PM060MW3 320W
1140,2021/3/27,47.7,1264,21.59,246.4,24.107,120.44,4.63,164625,22.8,AUO PM060MW3 320W
1141,2021/3/27,48.2,517,21.59,99.2,24.08,120.5,1.76,329267,23.5,AUO PM060MW3 320W
1142,2021/3/28,,2053,19.32,498.6,25.03,121.08,-95,5367,22.6,MM60-6RT-300
1143,2021/3/28,,1229,19.32,283.2,24.98,121.03,-31,5367,22.9,SEC-6M-60A-295
1144,2021/3/28,,1991,17.29,499.8,25.11,121.26,22,4803,23.4,MM60-6RT-300
1145,2021/3/28,,1655,17.29,438.3,25.11,121.26,-160,4803,23.4,MM60-6RT-300
1146,2021/3/28,49,2439,20.96,492.8,24.107,120.44,4.63,139829,25.2,AUO PM060MW3 320W
1147,2021/3/28,49,1224,20.96,246.4,24.107,120.44,4.63,279650,25.2,AUO PM060MW3 320W
1148,2021/3/28,50.2,494,20.96,99.2,24.08,120.5,1.76,559317,25.8,AUO PM060MW3 320W
1149,2021/3/29,,1661,15.03,498.6,25.03,121.08,-95,4175,21.2,MM60-6RT-300
1150,2021/3/29,,960,15.03,283.2,24.98,121.03,-31,4175,21.5,SEC-6M-60A-295
1151,2021/3/29,,1558,16.21,499.8,25.11,121.26,22,4503,21.9,MM60-6RT-300
1152,2021/3/29,,1292,16.21,438.3,25.11,121.26,-160,4503,21.9,MM60-6RT-300
1153,2021/3/29,46.6,2237,19.86,492.8,24.107,120.44,4.63,127229,24.1,AUO PM060MW3 320W
1154,2021/3/29,46.6,1124,19.86,246.4,24.107,120.44,4.63,254450,24.1,AUO PM060MW3 320W
1155,2021/3/29,48.9,451,19.86,99.2,24.08,120.5,1.76,508917,25.2,AUO PM060MW3 320W
1156,2021/3/30,,1388,12.03,498.6,25.03,121.08,-95,3342,23.8,MM60-6RT-300
1157,2021/3/30,,771,12.03,283.2,24.98,121.03,-31,3342,24,SEC-6M-60A-295
1158,2021/3/30,,1166,12.09,499.8,25.11,121.26,22,3358,24.4,MM60-6RT-300
1159,2021/3/30,,958,12.09,438.3,25.11,121.26,-160,3358,24.4,MM60-6RT-300
1160,2021/3/30,39,1088,11.93,492.8,24.107,120.44,4.63,48804,26.2,AUO PM060MW3 320W
1161,2021/3/30,39,548,11.93,246.4,24.107,120.44,4.63,115033,26.2,AUO PM060MW3 320W
1162,2021/3/30,40.5,262,11.93,99.2,24.08,120.5,1.76,195217,26.6,AUO PM060MW3 320W
1163,2021/3/31,,1042,9.35,498.6,25.03,121.08,-95,2597,22.4,MM60-6RT-300
1164,2021/3/31,,1024,7.25,499.8,25.11,121.26,22,2014,22.5,MM60-6RT-300
1165,2021/3/31,,849,7.25,438.3,25.11,121.26,-160,2014,22.5,MM60-6RT-300
1166,2021/3/31,,722,9.35,283.2,24.98,121.03,-31,2597,22.9,SEC-6M-60A-295
1167,2021/3/31,26.7,2155,19.85,492.8,24.107,120.44,4.63,51692,25.8,AUO PM060MW3 320W
1168,2021/3/31,26.7,1083,19.85,246.4,24.107,120.44,4.63,103275,25.8,AUO PM060MW3 320W
1169,2021/3/31,49.8,433,19.85,99.2,24.08,120.5,1.76,206767,26,AUO PM060MW3 320W
1170,2021/4/1,,1458,13.17,498.6,25.03,121.08,-95,3658,24.4,MM60-6RT-300
1171,2021/4/1,,948,13.17,283.2,24.98,121.03,-31,3658,24.5,SEC-6M-60A-295
1172,2021/4/1,,1457,12.73,499.8,25.11,121.26,22,3536,25.5,MM60-6RT-300
1173,2021/4/1,,1166,12.73,438.3,25.11,121.26,-160,3536,25.5,MM60-6RT-300
1174,2021/4/1,26.7,1017,8.92,492.8,24.107,120.44,4.63,57529,26.1,AUO PM060MW3 320W
1175,2021/4/1,26.7,511,8.92,246.4,24.107,120.44,4.63,115058,26.1,AUO PM060MW3 320W
1176,2021/4/1,30.5,219,8.92,99.2,24.08,120.5,1.76,230117,26.1,AUO PM060MW3 320W
1177,2021/4/2,,1577,14.62,498.6,25.03,121.08,-95,4061,24.2,MM60-6RT-300
1178,2021/4/2,,1121,14.62,283.2,24.98,121.03,-31,4061,24.3,SEC-6M-60A-295
1179,2021/4/2,,2053,18.42,499.8,25.11,121.26,22,5117,25,MM60-6RT-300
1180,2021/4/2,,1696,18.42,438.3,25.11,121.26,-160,5117,25,MM60-6RT-300
1181,2021/4/2,26.7,2499,22.68,492.8,24.107,120.44,4.63,31692,25.9,AUO PM060MW3 320W
1182,2021/4/2,26.7,815,22.68,246.4,24.107,120.44,4.63,63383,25.9,AUO PM060MW3 320W
1183,2021/4/2,56,335,22.68,99.2,24.08,120.5,1.76,126767,26.1,AUO PM060MW3 320W
1184,2021/4/3,,2048,18.61,498.6,25.03,121.08,-95,5169,22.9,MM60-6RT-300
1185,2021/4/3,,1201,18.61,283.2,24.98,121.03,-31,5169,23.2,SEC-6M-60A-295
1186,2021/4/3,,2066,16.69,499.8,25.11,121.26,22,4636,23.9,MM60-6RT-300
1187,2021/4/3,,1694,16.69,438.3,25.11,121.26,-160,4636,23.9,MM60-6RT-300
1188,2021/4/3,26.7,2275,19.83,492.8,24.107,120.44,4.63,57529,24.8,AUO PM060MW3 320W
1189,2021/4/3,26.7,1581,19.83,246.4,24.107,120.44,4.63,115058,24.8,AUO PM060MW3 320W
1190,2021/4/3,44.7,654,19.83,99.2,24.08,120.5,1.76,230117,25.5,AUO PM060MW3 320W
1191,2021/4/4,,813,9.61,498.6,25.03,121.08,-95,2669,18.9,MM60-6RT-300
1192,2021/4/4,,662,9.61,283.2,24.98,121.03,-31,2669,19.1,SEC-6M-60A-295
1193,2021/4/4,,665,4.31,499.8,25.11,121.26,22,1197,19.3,MM60-6RT-300
1194,2021/4/4,,531,4.31,438.3,25.11,121.26,-160,1197,19.3,MM60-6RT-300
1195,2021/4/4,26.7,2204,19.1,492.8,24.107,120.44,4.63,47238,22.7,AUO PM060MW3 320W
1196,2021/4/4,26.7,1108,19.1,246.4,24.107,120.44,4.63,94475,22.7,AUO PM060MW3 320W
1197,2021/4/4,38.7,461,19.1,99.2,24.08,120.5,1.76,188950,23.2,AUO PM060MW3 320W
1198,2021/4/5,,2581,22.89,498.6,25.03,121.08,-95,6358,16.9,MM60-6RT-300
1199,2021/4/5,,1519,22.89,283.2,24.98,121.03,-31,6358,17.3,SEC-6M-60A-295
1200,2021/4/5,,2581,22.26,499.8,25.11,121.26,22,6183,17.4,MM60-6RT-300
1201,2021/4/5,,2141,22.26,438.3,25.11,121.26,-160,6183,17.4,MM60-6RT-300
1202,2021/4/5,32.9,2434,21.34,492.8,24.107,120.44,4.63,136625,20.2,AUO PM060MW3 320W
1203,2021/4/5,33,1223,21.34,246.4,24.107,120.44,4.63,273250,20.2,AUO PM060MW3 320W
1204,2021/4/5,36.8,510,21.34,99.2,24.08,120.5,1.76,546500,20.5,AUO PM060MW3 320W
1205,2021/4/6,,2535,22.37,498.6,25.03,121.08,-95,6214,18.3,MM60-6RT-300
1206,2021/4/6,,2004,18.33,499.8,25.11,121.26,22,5092,18.7,MM60-6RT-300
1207,2021/4/6,,1618,18.33,438.3,25.11,121.26,-160,5092,18.7,MM60-6RT-300
1208,2021/4/6,,1445,22.37,283.2,24.98,121.03,-31,6214,18.7,SEC-6M-60A-295
1209,2021/4/6,34.3,2708,23.78,492.8,24.107,120.44,4.63,160388,20.7,AUO PM060MW3 320W
1210,2021/4/6,34.3,1359,23.78,246.4,24.107,120.44,4.63,320775,20.7,AUO PM060MW3 320W
1211,2021/4/6,38.3,542,23.78,99.2,24.08,120.5,1.76,641550,20.8,AUO PM060MW3 320W
1212,2021/4/7,,2573,22.41,498.6,25.03,121.08,-95,6225,19.8,MM60-6RT-300
1213,2021/4/7,,1458,22.41,283.2,24.98,121.03,-31,6225,20.2,SEC-6M-60A-295
1214,2021/4/7,31.8,307,11.45,99.2,24.08,120.5,1.76,230667,20.9,AUO PM060MW3 320W
1215,2021/4/7,31.6,1665,11.45,492.8,24.107,120.44,4.63,57667,21.1,AUO PM060MW3 320W
1216,2021/4/7,31.6,834,11.45,246.4,24.107,120.44,4.63,115333,21.1,AUO PM060MW3 320W
1217,2021/4/7,,2720,23.04,499.8,25.11,121.26,22,6400,21.3,MM60-6RT-300
